_id,name,country,isoalpha3,frequency,period,date,value
281,"Total Credit (real index, period average)",Uruguay,URY,Annual,2022,01/01/2022 12:00:00 AM,97.59996702492784
282,"Total Credit (real index, period average)",Peru,PER,Annual,1992,01/01/1992 12:00:00 AM,100.0
283,"Total Credit (real index, period average)",Peru,PER,Annual,1993,01/01/1993 12:00:00 AM,129.890139254608
284,"Total Credit (real index, period average)",Peru,PER,Annual,1994,01/01/1994 12:00:00 AM,169.5778180205145
285,"Total Credit (real index, period average)",Peru,PER,Annual,1995,01/01/1995 12:00:00 AM,228.7857442998337
286,"Total Credit (real index, period average)",Peru,PER,Annual,1996,01/01/1996 12:00:00 AM,295.508883059753
287,"Total Credit (real index, period average)",Peru,PER,Annual,1997,01/01/1997 12:00:00 AM,371.1800844713323
288,"Total Credit (real index, period average)",Peru,PER,Annual,1998,01/01/1998 12:00:00 AM,441.5439875800226
289,"Total Credit (real index, period average)",Peru,PER,Annual,1999,01/01/1999 12:00:00 AM,479.6185206195376
290,"Total Credit (real index, period average)",Peru,PER,Annual,2000,01/01/2000 12:00:00 AM,458.5853678271992
291,"Total Credit (real index, period average)",Peru,PER,Annual,2001,01/01/2001 12:00:00 AM,417.5713450579744
292,"Total Credit (real index, period average)",Peru,PER,Annual,2002,01/01/2002 12:00:00 AM,418.3563201718562
293,"Total Credit (real index, period average)",Peru,PER,Annual,2003,01/01/2003 12:00:00 AM,395.431985809413
294,"Total Credit (real index, period average)",Peru,PER,Annual,2004,01/01/2004 12:00:00 AM,376.6175678831518
295,"Total Credit (real index, period average)",Peru,PER,Annual,2005,01/01/2005 12:00:00 AM,393.3977202525442
296,"Total Credit (real index, period average)",Peru,PER,Annual,2006,01/01/2006 12:00:00 AM,430.8063184367534
297,"Total Credit (real index, period average)",Peru,PER,Annual,2007,01/01/2007 12:00:00 AM,507.5923393607258
298,"Total Credit (real index, period average)",Peru,PER,Annual,2008,01/01/2008 12:00:00 AM,624.5116545078271
299,"Total Credit (real index, period average)",Peru,PER,Annual,2009,01/01/2009 12:00:00 AM,726.0077468634703
300,"Total Credit (real index, period average)",Peru,PER,Annual,2010,01/01/2010 12:00:00 AM,771.3664477966241
301,"Total Credit (real index, period average)",Peru,PER,Annual,2011,01/01/2011 12:00:00 AM,888.3773157064354
302,"Total Credit (real index, period average)",Peru,PER,Annual,2012,01/01/2012 12:00:00 AM,976.1278981771716
303,"Total Credit (real index, period average)",Peru,PER,Annual,2013,01/01/2013 12:00:00 AM,1101.730494666467
304,"Total Credit (real index, period average)",Peru,PER,Annual,2014,01/01/2014 12:00:00 AM,1257.968586137824
305,"Total Credit (real index, period average)",Peru,PER,Annual,2015,01/01/2015 12:00:00 AM,1411.765501178561
306,"Total Credit (real index, period average)",Peru,PER,Annual,2016,01/01/2016 12:00:00 AM,1489.141474088237
307,"Total Credit (real index, period average)",Peru,PER,Annual,2017,01/01/2017 12:00:00 AM,1491.104584616131
308,"Total Credit (real index, period average)",Peru,PER,Annual,2018,01/01/2018 12:00:00 AM,1611.037852985116
309,"Total Credit (real index, period average)",Peru,PER,Annual,2019,01/01/2019 12:00:00 AM,1699.100399285047
310,"Total Credit (real index, period average)",Peru,PER,Annual,2020,01/01/2020 12:00:00 AM,1926.04030859684
311,"Total Credit (real index, period average)",Peru,PER,Annual,2021,01/01/2021 12:00:00 AM,1993.771432352484
312,"Total Credit (real index, period average)",Peru,PER,Annual,2022,01/01/2022 12:00:00 AM,1953.000960043125
313,"Total Credit (real index, period average)",Ecuador,ECU,Annual,2004,01/01/2004 12:00:00 AM,100.0
314,"Total Credit (real index, period average)",Ecuador,ECU,Annual,2005,01/01/2005 12:00:00 AM,116.3760770485608
315,"Total Credit (real index, period average)",Ecuador,ECU,Annual,2006,01/01/2006 12:00:00 AM,130.4339970911491
316,"Total Credit (real index, period average)",Ecuador,ECU,Annual,2007,01/01/2007 12:00:00 AM,148.2243377204082
317,"Total Credit (real index, period average)",Ecuador,ECU,Annual,2008,01/01/2008 12:00:00 AM,160.5150884169154
318,"Total Credit (real index, period average)",Ecuador,ECU,Annual,2009,01/01/2009 12:00:00 AM,154.1973519619555
319,"Total Credit (real index, period average)",Ecuador,ECU,Annual,2010,01/01/2010 12:00:00 AM,163.413165753815
320,"Total Credit (real index, period average)",Ecuador,ECU,Annual,2011,01/01/2011 12:00:00 AM,195.032318789074
321,"Total Credit (real index, period average)",Ecuador,ECU,Annual,2012,01/01/2012 12:00:00 AM,222.137681591877
322,"Total Credit (real index, period average)",Ecuador,ECU,Annual,2013,01/01/2013 12:00:00 AM,239.8578362765271
323,"Total Credit (real index, period average)",Ecuador,ECU,Annual,2014,01/01/2014 12:00:00 AM,253.2793854251588
324,"Total Credit (real index, period average)",Ecuador,ECU,Annual,2015,01/01/2015 12:00:00 AM,263.5149029343472
325,"Total Credit (real index, period average)",Ecuador,ECU,Annual,2016,01/01/2016 12:00:00 AM,271.0069113788958
326,"Total Credit (real index, period average)",Ecuador,ECU,Annual,2017,01/01/2017 12:00:00 AM,310.1177120907607
327,"Total Credit (real index, period average)",Ecuador,ECU,Annual,2018,01/01/2018 12:00:00 AM,346.2920780260981
328,"Total Credit (real index, period average)",Ecuador,ECU,Annual,2019,01/01/2019 12:00:00 AM,386.1201251400206
329,"Total Credit (real index, period average)",Ecuador,ECU,Annual,2020,01/01/2020 12:00:00 AM,413.6391868664973
330,"Total Credit (real index, period average)",Ecuador,ECU,Annual,2021,01/01/2021 12:00:00 AM,457.6700699812161
331,"Total Credit (real index, period average)",Ecuador,ECU,Annual,2022,01/01/2022 12:00:00 AM,513.0702599580471
332,"Total Credit (real index, period average)",Dominican Republic,DOM,Annual,1996,01/01/1996 12:00:00 AM,100.0
333,"Total Credit (real index, period average)",Dominican Republic,DOM,Annual,1997,01/01/1997 12:00:00 AM,112.607070206547
334,"Total Credit (real index, period average)",Dominican Republic,DOM,Annual,1998,01/01/1998 12:00:00 AM,180.4187242423461
335,"Total Credit (real index, period average)",Dominican Republic,DOM,Annual,1999,01/01/1999 12:00:00 AM,217.9194069514195
336,"Total Credit (real index, period average)",Dominican Republic,DOM,Annual,2000,01/01/2000 12:00:00 AM,254.5975919239207
337,"Total Credit (real index, period average)",Dominican Republic,DOM,Annual,2001,01/01/2001 12:00:00 AM,295.2803069499303
338,"Total Credit (real index, period average)",Dominican Republic,DOM,Annual,2002,01/01/2002 12:00:00 AM,337.0867788672542
339,"Total Credit (real index, period average)",Dominican Republic,DOM,Annual,2003,01/01/2003 12:00:00 AM,343.4381944709376
340,"Total Credit (real index, period average)",Dominican Republic,DOM,Annual,2004,01/01/2004 12:00:00 AM,241.8366905647781
341,"Total Credit (real index, period average)",Dominican Republic,DOM,Annual,2005,01/01/2005 12:00:00 AM,224.255260723076
342,"Total Credit (real index, period average)",Dominican Republic,DOM,Annual,2006,01/01/2006 12:00:00 AM,237.9253220760586
343,"Total Credit (real index, period average)",Dominican Republic,DOM,Annual,2007,01/01/2007 12:00:00 AM,265.4554577359137
344,"Total Credit (real index, period average)",Dominican Republic,DOM,Annual,2008,01/01/2008 12:00:00 AM,296.0242545551562
345,"Total Credit (real index, period average)",Dominican Republic,DOM,Annual,2009,01/01/2009 12:00:00 AM,322.1779532823613
346,"Total Credit (real index, period average)",Dominican Republic,DOM,Annual,2010,01/01/2010 12:00:00 AM,355.2217569087499
347,"Total Credit (real index, period average)",Dominican Republic,DOM,Annual,2011,01/01/2011 12:00:00 AM,361.5361976350881
348,"Total Credit (real index, period average)",Dominican Republic,DOM,Annual,2012,01/01/2012 12:00:00 AM,381.917715452491
349,"Total Credit (real index, period average)",Dominican Republic,DOM,Annual,2013,01/01/2013 12:00:00 AM,426.8746983905849
350,"Total Credit (real index, period average)",Dominican Republic,DOM,Annual,2014,01/01/2014 12:00:00 AM,472.9549894312899
351,"Total Credit (real index, period average)",Dominican Republic,DOM,Annual,2015,01/01/2015 12:00:00 AM,527.0312660105129
352,"Total Credit (real index, period average)",Dominican Republic,DOM,Annual,2016,01/01/2016 12:00:00 AM,582.5258516180089
353,"Total Credit (real index, period average)",Dominican Republic,DOM,Annual,2017,01/01/2017 12:00:00 AM,614.4824515064606
354,"Total Credit (real index, period average)",Dominican Republic,DOM,Annual,2018,01/01/2018 12:00:00 AM,661.796621809092
355,"Total Credit (real index, period average)",Dominican Republic,DOM,Annual,2019,01/01/2019 12:00:00 AM,717.2072435662698
356,"Total Credit (real index, period average)",Dominican Republic,DOM,Annual,2020,01/01/2020 12:00:00 AM,750.5852185530579
357,"Total Credit (real index, period average)",Dominican Republic,DOM,Annual,2021,01/01/2021 12:00:00 AM,734.7426517474529
358,"Total Credit (real index, period average)",Dominican Republic,DOM,Annual,2022,01/01/2022 12:00:00 AM,782.7714661687754
359,"Total Credit (real index, period average)",Dominican Republic,DOM,Annual,2023,01/01/2023 12:00:00 AM,873.4949724088797
360,"Total Credit (real index, period average)",Nicaragua,NIC,Annual,2007,01/01/2007 12:00:00 AM,100.0
361,"Total Credit (real index, period average)",Nicaragua,NIC,Annual,2008,01/01/2008 12:00:00 AM,95.71621630567653
362,"Total Credit (real index, period average)",Nicaragua,NIC,Annual,2009,01/01/2009 12:00:00 AM,88.9451834703945
363,"Total Credit (real index, period average)",Nicaragua,NIC,Annual,2010,01/01/2010 12:00:00 AM,85.50532902487338
364,"Total Credit (real index, period average)",Nicaragua,NIC,Annual,2011,01/01/2011 12:00:00 AM,89.10153157797178
365,"Total Credit (real index, period average)",Nicaragua,NIC,Annual,2012,01/01/2012 12:00:00 AM,102.4612776804814
366,"Total Credit (real index, period average)",Nicaragua,NIC,Annual,2013,01/01/2013 12:00:00 AM,116.1030889490479
367,"Total Credit (real index, period average)",Nicaragua,NIC,Annual,2014,01/01/2014 12:00:00 AM,130.0087721450921
368,"Total Credit (real index, period average)",Nicaragua,NIC,Annual,2015,01/01/2015 12:00:00 AM,150.2636674697833
369,"Total Credit (real index, period average)",Nicaragua,NIC,Annual,2016,01/01/2016 12:00:00 AM,174.7852814224298
370,"Total Credit (real index, period average)",Nicaragua,NIC,Annual,2017,01/01/2017 12:00:00 AM,198.5462957369247
371,"Total Credit (real index, period average)",Nicaragua,NIC,Annual,2019,01/01/2019 12:00:00 AM,158.5128630678877
372,"Total Credit (real index, period average)",Nicaragua,NIC,Annual,2020,01/01/2020 12:00:00 AM,141.9771802077649
373,"Total Credit (real index, period average)",Nicaragua,NIC,Annual,2021,01/01/2021 12:00:00 AM,139.5214603658191
374,"Total Credit (real index, period average)",Nicaragua,NIC,Annual,2022,01/01/2022 12:00:00 AM,139.9021053288285
375,"Total Credit (real index, period average)",Trinidad and Tobago,TTO,Annual,1995,01/01/1995 12:00:00 AM,100.0
376,"Total Credit (real index, period average)",Trinidad and Tobago,TTO,Annual,1996,01/01/1996 12:00:00 AM,99.82231201137706
377,"Total Credit (real index, period average)",Trinidad and Tobago,TTO,Annual,1997,01/01/1997 12:00:00 AM,109.1068858628318
378,"Total Credit (real index, period average)",Trinidad and Tobago,TTO,Annual,1998,01/01/1998 12:00:00 AM,126.0268920826311
379,"Total Credit (real index, period average)",Trinidad and Tobago,TTO,Annual,1999,01/01/1999 12:00:00 AM,133.8323206281966
380,"Total Credit (real index, period average)",Trinidad and Tobago,TTO,Annual,2000,01/01/2000 12:00:00 AM,141.2115082224586
381,"Total Credit (real index, period average)",Trinidad and Tobago,TTO,Annual,2001,01/01/2001 12:00:00 AM,149.2251140138995
382,"Total Credit (real index, period average)",Trinidad and Tobago,TTO,Annual,2002,01/01/2002 12:00:00 AM,157.5427149195337
383,"Total Credit (real index, period average)",Trinidad and Tobago,TTO,Annual,2003,01/01/2003 12:00:00 AM,145.4087884541384
384,"Total Credit (real index, period average)",Trinidad and Tobago,TTO,Annual,2004,01/01/2004 12:00:00 AM,167.2905767361597
385,"Total Credit (real index, period average)",Trinidad and Tobago,TTO,Annual,2005,01/01/2005 12:00:00 AM,196.4286693521482
386,"Total Credit (real index, period average)",Trinidad and Tobago,TTO,Annual,2006,01/01/2006 12:00:00 AM,219.4595089985212
387,"Total Credit (real index, period average)",Trinidad and Tobago,TTO,Annual,2007,01/01/2007 12:00:00 AM,247.2903296922494
388,"Total Credit (real index, period average)",Trinidad and Tobago,TTO,Annual,2008,01/01/2008 12:00:00 AM,264.2351666115414
389,"Total Credit (real index, period average)",Trinidad and Tobago,TTO,Annual,2009,01/01/2009 12:00:00 AM,260.9598561981791
390,"Total Credit (real index, period average)",Trinidad and Tobago,TTO,Annual,2010,01/01/2010 12:00:00 AM,240.3940244952294
391,"Total Credit (real index, period average)",Trinidad and Tobago,TTO,Annual,2011,01/01/2011 12:00:00 AM,237.0133433390776
392,"Total Credit (real index, period average)",Trinidad and Tobago,TTO,Annual,2012,01/01/2012 12:00:00 AM,222.9859716424241
393,"Total Credit (real index, period average)",Trinidad and Tobago,TTO,Annual,2013,01/01/2013 12:00:00 AM,223.2533175075603
394,"Total Credit (real index, period average)",Trinidad and Tobago,TTO,Annual,2014,01/01/2014 12:00:00 AM,224.9887857552228
395,"Total Credit (real index, period average)",Trinidad and Tobago,TTO,Annual,2015,01/01/2015 12:00:00 AM,235.875925145238
396,"Total Credit (real index, period average)",Trinidad and Tobago,TTO,Annual,2016,01/01/2016 12:00:00 AM,241.8322646019703
397,"Total Credit (real index, period average)",Trinidad and Tobago,TTO,Annual,2017,01/01/2017 12:00:00 AM,242.4096022142952
398,"Total Credit (real index, period average)",Trinidad and Tobago,TTO,Annual,2018,01/01/2018 12:00:00 AM,249.2588490716469
399,"Total Credit (real index, period average)",Trinidad and Tobago,TTO,Annual,2019,01/01/2019 12:00:00 AM,256.9441113969767
400,"Total Credit (real index, period average)",Trinidad and Tobago,TTO,Annual,2020,01/01/2020 12:00:00 AM,263.1698961459861
401,"Total Credit (real index, period average)",Trinidad and Tobago,TTO,Annual,2021,01/01/2021 12:00:00 AM,258.0464663617841
402,"Total Credit (real index, period average)",Trinidad and Tobago,TTO,Annual,2022,01/01/2022 12:00:00 AM,252.6725763199403
