country,year,formal_1,formal_2,avg_educ_years,employed_agriculture,min_wage,gov_exp_educ,rural_pop,gdp_per_capita,cpi,credit,fdi
GTM,2021,0.17745058194558,0.163507033521605,7.05959237024524,0.305302223585299,482.259638098259,0.031063499450684,0.604015347359807,5018.014254596682,880.9301435677424,554.9044651370788,3.477399084905688
GTM,2022,0.180277422305516,0.166210888836817,7.32188451115902,0.280744400800264,472.612017293867,0.032294099330902,0.588358415966837,5459.234304058605,941.5833135994336,600.4007062854919,0.692443099470842
HND,2003,0.20718176151017784,0.19679565094727103,5.48854009207876,0.374312659091539,316.718396762087,NA,0.544685647719734,1130.298931763554,141.2227074235808,NA,NA
HND,2004,0.20470560941095692,0.19413786514738351,5.64136185527996,0.350223552751579,323.573098563305,NA,0.545259673133819,1188.092429322852,152.6812227074236,NA,NA
HND,2005,0.202229457311736,0.191480079347496,6.09655657308058,0.39404843330497,327.29275019058,NA,0.545249606905949,1278.587952923932,166.1310043668122,NA,NA
HND,2006,0.193368157677904,0.18038718403238,6.1064101121261,0.36411753921627,340.078650705887,NA,0.545276698949894,1399.79921976781,175.3973799126638,NA,NA
HND,2007,0.195716298445371,0.180796850715629,6.27421718059704,0.346645358048316,350.261718739108,NA,0.544871166293349,1549.064165581335,187.5633187772926,NA,NA
HND,2008,0.205662373392956,0.192016174089786,6.46096260105044,0.340847419458362,401.064562927789,NA,0.544479640318403,1702.027051990513,208.9519650655022,NA,NA
HND,2009,0.179698358486247,0.166349720347365,6.40481856235541,0.371628483326266,529.769333686504,0.068574,0.544524757037015,1750.106448703152,220.4366812227074,NA,NA
HND,2010,0.178394285236889,0.168172650308657,6.65500692472852,0.375896545053618,524.197834153303,0.066716,0.544693363297907,1861.291428840687,230.7947598253275,NA,0.5398451723624785
HND,2011,0.169682082116054,0.16212134603581,6.79449112904418,0.366598166526081,548.048621520568,0.064858,0.544627155381834,2039.790132280891,246.4017467248908,NA,0.5004836672870827
HND,2012,0.153783111524401,0.144952591521522,6.73011001853522,0.382817515400992,580.1772178721,0.063,0.540743477481405,2092.785578597111,259.2052401746725,NA,0.46112216221168684
HND,2013,0.166715937308509,0.157850122663025,6.92670271994329,0.358247561100717,606.835018473848,0.058749299049377,0.532978207236642,2050.315437886615,272.5851528384279,NA,0.421760657136291
HND,2014,0.203927422661205,0.197839704480154,7.2181573436395,0.300726606205133,617.769843207351,0.070901198387146,0.468929132382349,2149.309623485311,289.292576419214,NA,1.985744043967017
HND,2015,0.183024036508265,0.175264254560381,7.20752851952955,0.299441322539756,636.731193169227,0.064129700660706,0.461181580200097,2241.533981588973,298.4279475982532,NA,1.752329857291201
HND,2016,0.19278207471547,0.187813344902482,7.49457176312993,0.284693059541422,659.70356531676,0.06308,0.458859625611761,2279.577563080794,306.5589519650655,NA,1.144824582510494
HND,2017,0.160315468360075,0.152256045005301,7.06608254079925,0.330486998424841,648.141947584264,0.05744,0.456592017011933,2386.599452076237,318.6200873362445,NA,-0.408582757126027
HND,2018,0.172210118366338,0.157755824725837,7.261045725107,0.316214813731097,655.123785917429,0.060564699172974,0.454107889440548,2440.600904097219,332.471615720524,NA,2.027996259183282
